1143340;11199
1143340;11199
1143340;11199
1143340;11199
1143340;11199
1143340;11199
1143340;11199
1143340;11199
1143340;11199
1143340;11199
1228465;5799
1228465;5799
1228465;5799
1228465;5799
1228465;5799
1228465;5799
1228465;5799
1228465;5799
1277955;7999
1277955;7999
1277955;7999
1277955;7999
1277955;7999
1277955;7999
1277955;7999
1277955;7999
1277955;7999
1277955;7999
1277955;7999
1074589;15999
8145131;10799
8145131;10799
8145131;10799
8145131;10799
8145131;10799
8145131;10799
8145131;10799
8145131;10799
1330609;5899
1330609;5899
1330609;5899
1330609;5899
1330609;5899
1330609;5899
1330609;5899
1330609;5899
1330609;5899
1330609;5899
1330609;5899
1228307;16699
1106712;8999
1106712;8999
1106712;8999
1106712;8999
1106712;8999
1106712;8999
1106712;8999
1106712;8999
1106712;8999
1233629;11699
8160969;8999
8160969;8999
8160969;8999
8160969;8999
8160969;8999
8160969;8999
8160969;8999
8132015;17999
8132015;17999
8132015;17999
8132015;17999
8132015;17999
8132015;17999
1039526;5399
1373871;6999
1373871;6999
1373871;6999
1150722;7199
1150722;7199
1150722;7199
1150722;7199
1043586;7499
1192954;5199
1192954;5199
1244308;7399
6730036;5650
6730036;5650
1260858;5299
1260858;5299
1260858;5299
1260858;5299
1260858;5299
1092531;10599
8153807;12599
8153807;12599
8153807;12599
8153807;12599
8153807;12599
8153807;12599
8153804;13299
8153804;13299
1142600;5599
8179621;5899
1373840;5150
1373840;5150
1373840;5150
1373840;5150
1373840;5150
1373840;5150
1092546;5999
1296935;11999
1145111;21499
1145111;21499
1145111;21499
1145111;21499
1145111;21499
1070289;6599
1070289;6599
1070289;6599
7998517;14299
7998517;14299
7998517;14299
6623033;6599
6623033;6599
6623033;6599
1208969;16999
1208969;16999
1208969;16999
1208969;16999
8105562;13699
8105562;13699
8105562;13699
1196471;7599
1196471;7599
1196467;5299
1024381;6199
6627197;14899
6627197;14899
8167283;21899
1300708;13999
1300708;13999
1300708;13999
1626506;11999
1626506;11999
1626506;11999
1626506;11999
1626536;18499
1626538;31199
1626538;31199
1626538;31199
1626538;31199
1626538;31199
1626538;31199
1626538;31199
1626538;31199
1626538;31199
1626538;31199
1626538;31199
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1045665;31499
1626585;56999
1230947;31499
1230947;31499
1230947;31499
1230947;31499
1230947;31499
1230947;31499
1230947;31499
1230947;31499
1230947;31499
1230947;31499
1321496;15999
1321496;15999
1626528;9999
1626528;9999
1626528;9999
1626528;9999
1626528;9999
1209283;13799
1209283;13799
1209283;13799
7912793;15699
7912793;15699
7912793;15699
7912793;15699
7912793;15699
7912793;15699
7912793;15699
7912793;15699
7912793;15699
7912793;15699
1110234;33899
1110234;33899
1110234;33899
1110234;33899
1110234;33899
1110234;33899
1110234;33899
1110234;33899
1110234;33899
1340017;13999
1340017;13999
1344357;23999
1344357;23999
1344357;23999
1344357;23999
1344357;23999
1344357;23999
1344357;23999
192477;11999
192477;11999
192477;11999
192477;11999
192477;11999
192477;11999
1292118;19499
1666907;5999
1666907;5999
1666907;5999
1666907;5999
1666907;5999
1666907;5999
1666907;5999
1374446;13999
1374447;17799
1684951;8999
1684951;8999
1684951;8999
1331563;24499
1331563;24499
1331563;24499
1331563;24499
1331563;24499
1245514;15999
1245514;15999
1245514;15999
1245514;15999
1245514;15999
1245514;15999
1245514;15999
1245514;15999
1245514;15999
1653505;10599
1653505;10599
1608014;11799
1608014;11799
1608014;11799
1608014;11799
1608014;11799
1331559;7299
1331552;6899
1238211;5999
1138020;6499
1138020;6499
1138020;6499
1138020;6499
8124043;5899
8124043;5899
8124043;5899
1242342;12799
1242345;13499
1242345;13499
1242345;13499
1242345;13499
1242345;13499
1161416;5799
1161416;5799
1396636;8799
1396636;8799
1396636;8799
1397680;5399
1066093;8999
1066093;8999
1066093;8999
1066093;8999
1066093;8999
1002632;21999
1002632;21999
1002632;21999
1002632;21999
1002632;21999
8118034;6399
1102148;99999
1102148;99999
1102148;99999
1102148;99999
1102148;99999
1102148;99999
1102148;99999
1640570;27499
1640570;27499
1257406;5199
1192819;25999
1192819;25999
1124369;51199
1124369;51199
1124369;51199
1103890;5899
1103890;5899
8139717;5199
1007661;5999
1105966;10999
1631050;5199
1631050;5199
1692610;7999
1692610;7999
1692610;7999
1692610;7999
1692610;7999
1651884;22999
1651884;22999
1651884;22999
1651884;22999
1651884;22999
1651884;22999
1651884;22999
1132528;9999
1132528;9999
1132528;9999
1132528;9999
1132528;9999
1272846;26999
1272846;26999
1272846;26999
1272846;26999
1299911;9999
1299911;9999
1299911;9999
1651899;7999
1651899;7999
1651899;7999
1651899;7999
1651899;7999
1651899;7999
1695512;25999
1695512;25999
1695512;25999
1695512;25999
1695512;25999
1695512;25999
1695512;25999
1695512;25999
1695512;25999
1695512;25999
1651887;16199
1651887;16199
1126664;5499
1126665;6799
1126665;6799
1126665;6799
1126665;6799
1126665;6799
1126665;6799
8163457;9650
8163457;9650
8163457;9650
8163457;9650
8156130;8799
8156130;8799
8156130;8799
8156130;8799
8156130;8799
8156130;8799
8156130;8799
1257049;8899
1257054;11499
1257054;11499
1257054;11499
1257054;11499
1257054;11499
1257054;11499
1257054;11499
1257054;11499
1022252;6599
1019743;7299
1019743;7299
1019743;7299
1019743;7299
1019743;7299
1098250;59999
1098250;59999
1098250;59999
1125265;15799
1125265;15799
1125265;15799
1125265;15799
1125265;15799
1125265;15799
1125265;15799
1125262;16999
1125262;16999
1125262;16999
1125262;16999
1248800;18299
1248800;18299
1248800;18299
1248800;18299
1248800;18299
1248800;18299
1248800;18299
1288058;16999
1288058;16999
1288058;16999
1288058;16999
1391142;20999
1391142;20999
1391142;20999
1391142;20999
1391142;20999
1337753;18999
1337753;18999
1337753;18999
1337753;18999
1337753;18999
1337753;18999
1297438;14999
1297438;14999
1297438;14999
1297438;14999
1297438;14999
1360047;25999
1360047;25999
1360047;25999
1360047;25999
1360047;25999
1360047;25999
1647929;28999
1647929;28999
1647929;28999
1647929;28999
1647929;28999
1159532;18099
1159532;18099
1159532;18099
1159532;18099
1159532;18099
1159532;18099
1077422;14899
1077422;14899
1077422;14899
1077422;14899
1077422;14899
1093717;15499
1093717;15499
1093717;15499
1093717;15499
1093717;15499
1093717;15499
1266398;16699
1266398;16699
1266398;16699
1266398;16699
1245661;18499
1245661;18499
1245661;18499
1245661;18499
1245661;18499
1245661;18499
8136027;16499
8136027;16499
8136027;16499
8136027;16499
8136027;16499
4713065;20499
4713065;20499
4713065;20499
4713065;20499
4713065;20499
4713065;20499
1334908;21999
1334908;21999
1334908;21999
1334908;21999
1231095;14999
1231095;14999
1231095;14999
1231095;14999
1231095;14999
1231095;14999
1157757;46499
1157757;46499
1157757;46499
1157757;46499
8142427;30999
8142427;30999
8142427;30999
8142427;30999
8142427;30999
8142427;30999
8142427;30999
8141472;42499
8141472;42499
8141472;42499
8141472;42499
1648575;24499
1648575;24499
1648575;24499
1648575;24499
1648575;24499
1648575;24499
1648575;24499
1648575;24499
1674869;73999
1674869;73999
1674869;73999
1391260;26999
1391260;26999
1391260;26999
1391260;26999
1391260;26999
1391260;26999
1391260;26999
1649355;30999
1649355;30999
1649355;30999
1649394;28599
1649394;28599
1649394;28599
1649394;28599
1649394;28599
1649394;28599
1649394;28599
1649394;28599
1250717;22499
1250717;22499
1250717;22499
8196774;22499
8196774;22499
8196774;22499
8196774;22499
8196774;22499
8196774;22499
8196774;22499
8196774;22499
7909990;20499
7909990;20499
1064935;16999
1064935;16999
1064935;16999
1064935;16999
1064935;16999
1064935;16999
1064935;16999
1030146;16999
1026349;16499
1026349;16499
7909941;33999
7909941;33999
7909941;33999
7909941;33999
7909941;33999
7909941;33999
7909941;33999
7909941;33999
8120618;19499
8120618;19499
1356137;14999
1356137;14999
1356137;14999
1356137;14999
1356137;14999
1356137;14999
1356137;14999
1356137;14999
1356137;14999
156548;12999
156548;12999
156548;12999
156548;12999
156548;12999
156548;12999
156548;12999
156548;12999
156548;12999
156548;12999
1677364;34999
1677364;34999
1677364;34999
1677364;34999
1677364;34999
1677364;34999
1677364;34999
1677364;34999
8156011;35399
8156011;35399
8156011;35399
8156011;35399
1353813;35999
1353813;35999
1353813;35999
1353813;35999
1353813;35999
1353813;35999
1353813;35999
1353813;35999
1353813;35999
1353813;35999
1037517;21999
1037517;21999
1037517;21999
1037517;21999
1037517;21999
1037517;21999
1037517;21999
1037517;21999
1037517;21999
1037517;21999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1085256;36999
1126957;39999
1126957;39999
1126957;39999
1126957;39999
1126957;39999
1126957;39999
1126957;39999
1126957;39999
1126957;39999
1126957;39999
8137412;28999
1063745;39999
1063745;39999
1063745;39999
1063745;39999
1063745;39999
1063745;39999
1063745;39999
1063745;39999
1063745;39999
1063745;39999
1063745;39999
4701300;27599
4711507;22699
4711507;22699
4711507;22699
4711507;22699
4711507;22699
4711507;22699
4711507;22699
4711507;22699
4711507;22699
4711507;22699
1375377;24199
1399558;29999
1399558;29999
1399558;29999
1399558;29999
1399558;29999
1399558;29999
1399558;29999
1399558;29999
1399558;29999
1618901;52999
1618901;52999
1618901;52999
1618901;52999
1618901;52999
1618901;52999
1618901;52999
1618901;52999
1618901;52999
1618901;52999
1606675;6299
1021995;39999
1021995;39999
1021995;39999
1021995;39999
1021995;39999
1021995;39999
1021995;39999
1021995;39999
1021995;39999
1383013;29999
1383013;29999
1383013;29999
1329723;83999
1329723;83999
1329723;83999
1329723;83999
1329723;83999
1329723;83999
1329723;83999
1329723;83999
1329723;83999
1329723;83999
1329723;83999
1119558;5199
1256216;7199
1256216;7199
1256216;7199
1256216;7199
1220752;5499
1220752;5499
6631535;5999
6631535;5999
1045251;5199
8164790;7199
8164790;7199
8164790;7199
8164790;7199
8164790;7199
1260546;6699
1260546;6699
1192457;6699
1192457;6699
1613838;5499
1613838;5499
1613838;5499
1613838;5499
1613838;5499
1613838;5499
1613838;5499
1613838;5499
1613838;5499
1613838;5499
8146778;9999
1268299;18799
1268299;18799
1219790;9850
1360928;5599
1279478;7599
1279480;6499
1279475;7199
1279475;7199
1125942;19799
1125942;19799
1125942;19799
1125942;19799
1389089;6999
1389089;6999
1389089;6999
1389089;6999
1633473;8999
1633473;8999
1633473;8999
1633473;8999
1633473;8999
1633473;8999
1633473;8999
8120846;29799
1281153;21999
1281153;21999
1281153;21999
1281153;21999
1369080;19999
1369080;19999
1369080;19999
1369080;19999
1369080;19999
1369080;19999
1369080;19999
1369080;19999
8146650;20499
8146650;20499
8146650;20499
8146650;20499
8146650;20499
8146650;20499
8146650;20499
8146650;20499
8146650;20499
8137396;9999
8137396;9999
8137396;9999
8137396;9999
8137396;9999
8137396;9999
8137396;9999
8137396;9999
8137396;9999
8137396;9999
1366789;25999
1366789;25999
1366789;25999
1366789;25999
1366789;25999
1366789;25999
1366789;25999
1366789;25999
1366789;25999
1366789;25999
1366789;25999
1399213;39999
1399213;39999
1399213;39999
1399213;39999
1399213;39999
1399213;39999
1399213;39999
1399213;39999
1399213;39999
1399213;39999
1620724;15999
8145380;7999
8145380;7999
8145380;7999
8145380;7999
8145380;7999
8145380;7999
8145380;7999
8152870;7999
8152870;7999
8152870;7999
8152870;7999
8174030;9999
8174030;9999
8174030;9999
8174030;9999
8174030;9999
8174030;9999
1123545;6399
1123545;6399
1123545;6399
1123545;6399
1123545;6399
1123545;6399
1333561;7050
1274726;19999
1274726;19999
1274726;19999
1274726;19999
1274726;19999
1274726;19999
1061340;6399
1061340;6399
1061340;6399
7916801;5399
7916801;5399
1088090;5999
8151713;14299
8151713;14299
8151713;14299
8151713;14299
8151713;14299
8151713;14299
8151713;14299
8151713;14299
8151713;14299
8151713;14299
1090757;5250
8117034;5599
8117034;5599
8117034;5599
1143621;18299
8142470;5199
8146587;9499
8146587;9499
8146587;9499
8146587;9499
1291048;8799
1291048;8799
1291048;8799
1291048;8799
1291048;8799
1627156;5799
1627156;5799
1627156;5799
1627156;5799
8192772;5199
8190935;5299
8190935;5299
8190935;5299
8190935;5299
8190935;5299
8190935;5299
1124186;5499
1124186;5499
1124186;5499
8171596;10899
1125999;5999
1125999;5999
1125999;5999
1125999;5999
1125999;5999
1125999;5999
1125999;5999
1125999;5999
1053337;10999
1684523;6899
1684523;6899
1684523;6899
1684523;6899
1684523;6899
1684523;6899
1684523;6899
1684523;6899
1684523;6899
1684523;6899
1684523;6899
1098430;5999
1098430;5999
1098430;5999
1098430;5999
1098430;5999
1098430;5999
1098430;5999
1098430;5999
1098387;5899
1098387;5899
1104740;10099
1104740;10099
1104740;10099
1098436;8499
1098445;7250
1098445;7250
1098445;7250
1098445;7250
1098445;7250
1098445;7250
1098445;7250
4704061;7999
4704061;7999
4704061;7999
4704061;7999
4704061;7999
4704061;7999
1695253;6999
1695253;6999
1695253;6999
1695253;6999
1695253;6999
1695253;6999
1695253;6999
1192470;29999
1192470;29999
1192470;29999
1192470;29999
1192470;29999
1192470;29999
1192470;29999
1192470;29999
1192470;29999
1678818;29999
1678818;29999
1678818;29999
1678818;29999
1678818;29999
1678818;29999
1678818;29999
8195003;19999
8195003;19999
8159571;36999
8159571;36999
8159571;36999
8159571;36999
8159571;36999
8159571;36999
8159571;36999
1677144;15999
1677144;15999
1677144;15999
1677144;15999
1677144;15999
1677144;15999
1677144;15999
1677144;15999
1677144;15999
4721107;10599
4721107;10599
4721107;10599
4721107;10599
4721107;10599
1375723;27999
1169104;29999
1169104;29999
1169104;29999
1169104;29999
1169104;29999
1600081;9599
1600081;9599
1600081;9599
1600081;9599
1600081;9599
1600081;9599
1600081;9599
1600081;9599
1600081;9599
1600081;9599
1600081;9599
8190315;7599
8190315;7599
8190315;7599
8190315;7599
1116984;9999
1116984;9999
1116984;9999
1116984;9999
1116984;9999
1674261;34999
1674261;34999
1674261;34999
1127359;22799
1127359;22799
1127359;22799
1127359;22799
1127359;22799
1127359;22799
1127359;22799
1690837;14999
1690837;14999
1690837;14999
1631051;20999
1631051;20999
8155074;7299
8155074;7299
8155074;7299
1201122;5499
1689525;7999
1217671;12999
1278456;26599
1280547;18999
1280547;18999
1280547;18999
1280547;18999
1280547;18999
1280547;18999
1280547;18999
1304161;19899
1304161;19899
1304161;19899
1304161;19899
1116419;8199
8104367;11899
8104367;11899
8104367;11899
8104367;11899
8135753;9799
8135753;9799
8135753;9799
8135753;9799
8135753;9799
8135753;9799
8135753;9799
8135753;9799
8135753;9799
1157437;7899
1157437;7899
1281946;5599
1281946;5599
1281946;5599
1281946;5599
1281946;5599
1156357;14999
1156357;14999
6610260;19999
6610260;19999
6610260;19999
6610260;19999
6610260;19999
6610260;19999
6610260;19999
6610260;19999
6610260;19999
6610260;19999
1193453;6999
1193453;6999
1193453;6999
1193453;6999
1193453;6999
1193453;6999
1193453;6999
1193453;6999
1193453;6999
1147177;5250
1147177;5250
1147177;5250
6631892;7799
6631892;7799
6631892;7799
6631892;7799
6631892;7799
1140446;9999
1298155;5899
1298155;5899
1040779;6750
1040779;6750
1040779;6750
1040779;6750
1040779;6750
1040779;6750
1040779;6750
1040779;6750
1040779;6750
8160048;8299
8160048;8299
8160048;8299
8160048;8299
8160048;8299
8160048;8299
8160048;8299
8160048;8299
8160048;8299
8160048;8299
1015515;17999
1015515;17999
1015515;17999
1225667;11499
1225667;11499
1225667;11499
159619;29499
1289887;20999
1289887;20999
1289887;20999
1289887;20999
1289887;20999
1289887;20999
1070072;44999
1148342;14399
1148342;14399
1210614;12999
1210614;12999
1210614;12999
1210614;12999
1210614;12999
8168411;41999
8168411;41999
8168411;41999
8168411;41999
8168411;41999
8168411;41999
8168411;41999
8168411;41999
1366002;42999
1366002;42999
1366002;42999
1366002;42999
1366002;42999
1366002;42999
8156986;23999
8156986;23999
8156986;23999
4713638;16999
4713638;16999
4713638;16999
4713638;16999
4713638;16999
4713638;16999
4713638;16999
4713638;16999
8159616;15399
8146984;18599
8146984;18599
8146984;18599
8146984;18599
8146984;18599
8146984;18599
8146984;18599
8146984;18599
8110983;10299
8110983;10299
8110983;10299
8110983;10299
8110983;10299
8110983;10299
8110983;10299
8110983;10299
8110983;10299
8157880;17999
8157880;17999
8154754;20899
8154754;20899
8154754;20899
8154754;20899
8154754;20899
8154754;20899
1289889;15599
1289889;15599
1289889;15599
1289889;15599
1074536;21999
1074536;21999
1074536;21999
1074536;21999
1074536;21999
1104974;24999
1104974;24999
1104974;24999
1104974;24999
1104974;24999
1104974;24999
1104974;24999
1104974;24999
1210616;10499
1210616;10499
1210616;10499
1210616;10499
1210616;10499
1210616;10499
1210616;10499
1210616;10499
1113751;25999
1113751;25999
1113751;25999
1113751;25999
1113751;25999
1113751;25999
1113751;25999
6634653;21999
6634653;21999
6634653;21999
6634653;21999
6634653;21999
6634653;21999
6634653;21999
6634653;21999
6634653;21999
1277642;20999
1277642;20999
1277642;20999
1277642;20999
1277642;20999
1277642;20999
1277642;20999
1277642;20999
1216612;22499
1216612;22499
1216612;22499
1216612;22499
1216612;22499
1216612;22499
1216612;22499
1216612;22499
1166579;14499
1166579;14499
1166579;14499
8159620;13799
8159620;13799
8159620;13799
8159620;13799
8159620;13799
8124049;27499
8124049;27499
8124049;27499
8124049;27499
8124049;27499
1111010;13699
1111010;13699
1111010;13699
1111010;13699
8110986;14999
8110986;14999
8110986;14999
8110986;14999
8110986;14999
8110986;14999
8110986;14999
8110986;14999
145486;21999
145486;21999
145486;21999
145486;21999
145486;21999
145486;21999
145486;21999
145486;21999
8117878;13999
8117878;13999
8117878;13999
8117878;13999
8117878;13999
8117878;13999
8117878;13999
8117878;13999
8117878;13999
1198378;5399
1198378;5399
1198378;5399
1681428;16299
1681428;16299
1681428;16299
1234662;25499
1234662;25499
1234662;25499
1234662;25499
1234662;25499
1234662;25499
1234662;25499
1669982;22499
1669982;22499
1669982;22499
1669982;22499
1669982;22499
1669982;22499
1669982;22499
1669982;22499
8123405;14499
1179963;27099
1179963;27099
1179963;27099
1179963;27099
1274062;22399
1274062;22399
1274062;22399
1274062;22399
1274062;22399
1274062;22399
1274062;22399
1274062;22399
8135924;51999
8135924;51999
1137749;36999
1137749;36999
1137749;36999
1137749;36999
1137749;36999
1137749;36999
1670334;30999
1670334;30999
1670334;30999
1670334;30999
1670334;30999
1670334;30999
1670334;30999
1670334;30999
1670334;30999
1605912;29399
1605912;29399
1605912;29399
1605912;29399
1605912;29399
1605912;29399
1605912;29399
1605912;29399
1139601;31999
1139601;31999
1139601;31999
1139601;31999
1139601;31999
1139601;31999
1139601;31999
1139601;31999
1071271;26799
1071271;26799
1071271;26799
1071271;26799
1071271;26799
1071271;26799
1071271;26799
1173814;34999
1173814;34999
8189741;19999
8189741;19999
8189741;19999
8189741;19999
8189741;19999
8189741;19999
8189741;19999
8189741;19999
8189741;19999
8136330;32999
8136330;32999
8136330;32999
8136330;32999
8136330;32999
8136330;32999
8136330;32999
8136330;32999
1382633;22999
1382633;22999
1382633;22999
1382633;22999
1382633;22999
1382633;22999
1382633;22999
1382633;22999
1382633;22999
1393263;40999
1393263;40999
1393263;40999
1393263;40999
1393263;40999
1393263;40999
1393263;40999
1393263;40999
1195395;31199
1195395;31199
1195395;31199
1195395;31199
1195395;31199
1195395;31199
1195395;31199
1195395;31199
1195395;31199
1195395;31199
1194300;71999
1194300;71999
1194300;71999
1147010;9999
1147010;9999
1147010;9999
1147010;9999
1147010;9999
1147010;9999
8120716;15299
8120716;15299
8120716;15299
8120716;15299
8120716;15299
8152677;5999
8152677;5999
8152677;5999
8152677;5999
8152677;5999
8152677;5999
8152677;5999
8152677;5999
8152677;5999
8152677;5999
1147053;10499
1147053;10499
8159968;9799
8159968;9799
8159968;9799
8159968;9799
8159968;9799
8159968;9799
8159968;9799
1147015;6999
1147015;6999
1147015;6999
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
1217276;6899
8189979;13799
1106651;29699
1138240;10499
1138240;10499
1138240;10499
1138240;10499
1138240;10499
1374245;21999
1374245;21999
1374245;21999
1393907;19899
1393907;19899
1393907;19899
1393907;19899
1393907;19899
1611851;6399
1611851;6399
1611851;6399
1611851;6399
1611851;6399
8122357;11499
8122357;11499
8122357;11499
8122357;11499
8122357;11499
8122357;11499
8122357;11499
8132856;10499
7905919;8499
7905919;8499
7905919;8499
7905919;8499
7905919;8499
7905919;8499
8127822;14999
8127822;14999
8127822;14999
8127822;14999
1128755;8999
1128755;8999
1182428;6999
1182428;6999
1182428;6999
1182428;6999
1182428;6999
8122554;6999
1220273;79499
1220273;79499
8146639;67399
1147113;5799
1147113;5799
1243014;10399
1148212;6699
1147149;6799
1147149;6799
1147149;6799
8140414;7799
8140415;6999
8140415;6999
1244910;6799
1244910;6799
1244910;6799
1244910;6799
1244910;6799
1244910;6799
1244910;6799
1223414;40499
1223414;40499
1223414;40499
1223414;40499
1183412;7499
1220328;10299
1220328;10299
1220328;10299
1220328;10299
1220328;10299
1220328;10299
1220328;10299
1611857;7199
1222073;5499
1222073;5499
1222073;5499
1222073;5499
1222073;5499
1222073;5499
1222073;5499
1222073;5499
1222073;5499
8157923;7499
8157923;7499
8157923;7499
8157923;7499
8157923;7499
8157923;7499
8157923;7499
8157923;7499
1128683;9999
1128680;13499
1128679;13499
1128679;13499
1128679;13499
1128679;13499
1128679;13499
1128679;13499
8156549;16499
8156549;16499
8156549;16499
8156549;16499
1147140;6999
1147140;6999
1147140;6999
1147140;6999
1147131;6999
1147131;6999
1147131;6999
1147131;6999
1147131;6999
1147131;6999
1147131;6999
1147131;6999
1147131;6999
8192992;5150
1220398;7599
1220398;7599
1220398;7599
1220398;7599
1220398;7599
1220398;7599
1220398;7599
1220398;7599
8127273;8699
8127273;8699
8127273;8699
8127273;8699
8127273;8699
8127273;8699
1256364;5950
1256364;5950
1256364;5950
1256364;5950
1256364;5950
1256364;5950
1256364;5950
1126801;5899
1126801;5899
1126801;5899
1126801;5899
1126801;5899
1126801;5899
1126801;5899
1091953;7199
1091953;7199
1091953;7199
1091953;7199
1091953;7199
1091953;7199
1091953;7199
1091953;7199
1091953;7199
8160391;5999
8160391;5999
8160391;5999
8160391;5999
8160391;5999
8160391;5999
1115633;12899
1115633;12899
1115633;12899
1115633;12899
1115633;12899
1115633;12899
1115633;12899
1115633;12899
1115633;12899
1115633;12899
8179051;17999
8179051;17999
8179051;17999
8179051;17999
8179051;17999
8179051;17999
8179051;17999
8179051;17999
1626068;24999
1626068;24999
1626068;24999
1626068;24999
1626068;24999
1626068;24999
1626068;24999
1626068;24999
1626068;24999
1626068;24999
1033799;78999
1033799;78999
1033799;78999
1033799;78999
1033799;78999
1033799;78999
1033799;78999
1033799;78999
1033799;78999
1033799;78999
1614839;38999
1614839;38999
1614839;38999
1614839;38999
1612390;40999
1612390;40999
1612390;40999
1612390;40999
1612390;40999
8141923;15899
8118214;12799
8118214;12799
8118214;12799
8118214;12799
8118214;12799
1093430;10499
1093430;10499
1093430;10499
8147145;16699
8147145;16699
8147145;16699
8147145;16699
8147145;16699
8147145;16699
8147145;16699
8147145;16699
8147145;16699
1015442;18999
1015442;18999
1015442;18999
1015442;18999
1015442;18999
1015442;18999
1015442;18999
1129381;25999
1129381;25999
8137517;31499
8137517;31499
8137517;31499
8137517;31499
8137517;31499
8137517;31499
8137517;31499
8137517;31499
8137517;31499
8137517;31499
8168419;35499
8168419;35499
8168419;35499
8168419;35499
8168419;35499
8168419;35499
8168419;35499
8168419;35499
8168419;35499
8168419;35499
1038963;21699
1038963;21699
1038963;21699
1038963;21699
1038963;21699
1038963;21699
1038963;21699
1038963;21699
1038963;21699
1351397;20999
1351397;20999
1351397;20999
1351397;20999
1351397;20999
1351397;20999
1351397;20999
1351397;20999
1351397;20999
1351397;20999
8141502;46499
8141502;46499
8141502;46499
8141502;46499
8141502;46499
8141502;46499
8141502;46499
8141502;46499
8141502;46499
6607091;16999
6607091;16999
6607091;16999
6607091;16999
6607091;16999
6607091;16999
6607091;16999
6607091;16999
6607091;16999
6607091;16999
7906842;28999
7906842;28999
7906842;28999
1299624;29999
1299624;29999
1299624;29999
1299624;29999
1299624;29999
1299624;29999
1299624;29999
1148662;20699
1148662;20699
1148662;20699
1148662;20699
1148662;20699
1148662;20699
1148662;20699
1148662;20699
1148662;20699
4721510;29999
4721510;29999
4721510;29999
4721510;29999
4721510;29999
4721510;29999
